"orig","dest","distance"
"U11625","U37412",4.82208096901021
"U11625","U41591",4.87870147286864
"U11625","U21059",5.35947793428386
"U11625","U02610",5.57393412014807
"U11625","U10684",5.70721644605013
"U11625","U40951",5.74694221487309
"U11625","U66785",5.98944484535924
"U11625","U36721",6.11276052733696
"U11625","U03864",6.1385041467723
"U11684","U91844",4.02611408741833
"U11684","U51839",4.32358889977717
"U11684","U87755",5.05500995005868
"U11684","U44623",5.30788861519796
"U11684","U74074",5.3815859634163
"U11684","U17794",5.75689879405141
"U11684","U16428",6.08059794487087
"U11684","U10128",6.08214103694483
"U11684","U78443",6.13686107734151
"U11684","U52868",6.15419743154678
"U11690","U30526",4.71241992563781
"U11690","U58020",5.53110346604243
"U11690","U33024",5.79192627145754
"U11690","U74798",5.98574030781493
"U11690","U24992",6.19687345281302
"U11690","U11059",6.28184963324739
"U11690","U23546",6.3836546267053
"U11690","U21222",6.41459962658518
"U11690","U80019",6.52880181727229
"U11690","U00254",6.54166174284058
"U11694","U85953",4.69159542210301
"U11694","U19169",5.46244523558584
"U11694","U58673",5.50713912992463
"U11694","U19031",5.62609552919849
"U11694","U39446",5.63023094809784
"U11694","U36746",5.63526351170203
"U11694","U18267",5.70609654672739
"U11694","U09187",5.72269568279102
"U11694","U13771",5.74288390107066
"U11694","U52261",5.85166041259621
"U11746","U25735",3.18689998444918
"U11746","U31548",3.44928586077372
"U11746","U32116",4.20196798674018
"U11746","U01577",4.81704903415435
"U11746","U54044",4.99617586052926
"U11746","U49728",5.27454157709281
"U11746","U19348",5.3641900340042
"U11746","U60098",5.41734375965902
"U11746","U60845",5.57531101593296
"U11746","U45156",5.76473535215668
"U11781","U62545",4.54266865639948
"U11781","U77200",4.63990302639931
"U11781","U95654",4.83425575223932
"U11781","U04784",4.98904559586033
"U11781","U13761",5.06332076476487
"U11781","U33593",5.07428373800383
"U11781","U68450",5.23463866934144
"U11781","U92096",5.29115788908658
"U11781","U16446",5.33181339703762
"U11781","U55724",5.40029223198033
"U11864","U26996",5.78079145170217
"U11864","U18986",6.15663679685348
"U11864","U38221",6.19491969010141
"U11864","U78687",6.60497435615276
"U11864","U76772",6.78523123068524
"U11864","U65853",6.81272377484281
"U11864","U46447",7.08923219150602
"U11864","U09100",7.09392581179418
"U11864","U36231",7.11912211041253
"U11864","U38661",7.18094262515066
"U12169","U71931",4.06155179000927
"U12169","U33192",4.37758838895963
"U12169","U95499",4.41080935892977
"U12169","U87499",4.600762444822
"U12169","U09521",5.20015855919267
"U12169","U35987",5.2186009886734
"U12169","U23544",5.5402275759244
"U12169","U15644",5.58816345639045
"U12169","U74544",5.63829462296874
"U12169","U44671",5.74009308659608
"U12199","U98974",4.3237706473905
"U12199","U55979",4.54292674967281
"U12199","U66005",4.87692499113894
"U12199","U52026",5.01650363536119
"U12199","U38064",5.30290500749663
"U12199","U91913",5.56332666373243
"U12199","U66218",5.61553167805559
"U12199","U79764",5.72461847083641
"U12199","U39025",5.7407223530698
"U12199","U52075",5.76561492312056
"U12200","U88414",3.68605705704806
"U12200","U90656",4.0788026290078
"U12200","U53963",4.13040631286523
"U12200","U06437",4.40812048543494
"U12200","U17435",4.41203592004334
"U12200","U72999",4.56221403047108
"U12200","U01680",4.67463291849073
"U12200","U08248",4.74763454578938
"U12200","U54565",4.80421742272196
"U12200","U36512",4.84020864024547
"U12365","U37593",4.24985003071741
"U12365","U23714",4.55707528065865
"U12365","U69720",4.59188975396294
"U12365","U85067",4.62577175578742
"U12365","U89118",4.64140405345015
"U12365","U11112",4.79966695403466
"U12365","U01989",5.07183894598371
"U12365","U07842",5.07720755226465
"U12365","U77096",5.16914111144828
"U12365","U43314",5.23935956008999
"U12376","U44561",5.0690952285208
"U12376","U40593",5.07016586485538
"U12376","U17794",5.07179123369099
"U12376","U02453",5.08405644884106
"U12376","U49226",5.27184326806225
"U12376","U58188",5.34221046033268
"U12376","U87255",5.50306564577052
"U12376","U88179",5.52541888859205
"U12376","U53179",5.58828589536706
"U12376","U36746",5.72383531351795
"U12413","U47975",5.33653412688295
"U12413","U89699",5.68825882474626
"U12413","U04154",5.84983836904436
"U12413","U52075",5.96616814462631
"U12413","U63454",5.98512445235955
"U12413","U71550",6.05047702507837
"U12413","U33832",6.13543712094871
"U12413","U10033",6.13576506500546
"U12413","U10555",6.14514323440974
"U12413","U66218",6.17196805899544
"U12548","U14482",4.88583221841733
"U12548","U81960",5.25842235327847
"U12548","U02961",5.92302003314853
"U12548","U73163",6.01878976399055
"U12548","U81324",6.05988790741611
"U12548","U81184",6.43968050552197
"U12548","U83457",6.49186006473922
"U12548","U87168",6.53688114756661
"U12548","U34811",6.63982548879942
"U12548","U02795",6.68340369400249
"U12550","U78466",3.94677497836249
"U12550","U76908",5.41414940394797
"U12550","U10200",5.59490707446476
"U12550","U27664",5.72912043650333
"U12550","U08711",5.87684708672698
"U12550","U06438",5.97899000668486
"U12550","U27026",5.98399851086439
"U12550","U44561",6.09335579045867
"U12550","U87332",6.20452774998377
"U12550","U37411",6.2582516190467
"U12553","U15644",3.75864285799603
"U12553","U93148",3.87766180359172
"U12553","U46464",4.1100552792698
"U12553","U05510",4.13909045475611
"U12553","U58215",4.14863459527129
"U12553","U99739",4.21845697077632
"U12553","U87998",4.37910209866918
"U12553","U26743",4.46239186579487
"U12553","U04079",4.52748950714004
"U12553","U44671",4.60965559248353
"U12563","U67032",5.90793676147485
"U12563","U23821",6.80252318177756
"U12563","U42007",6.9155993222492
"U12563","U62213",6.9184671532176
"U12563","U99463",6.99236553791579
"U12563","U84529",7.42156262051218
"U12563","U32349",7.62617420003941
"U12563","U57641",7.81556301753384
"U12563","U60057",8.07824418125231
"U12563","U20320",8.38204289638932
"U12754","U88179",4.76160772748365
"U12754","U40593",5.41333528687976
"U12754","U39446",5.43937250142143
"U12754","U02453",5.4636611162302
"U12754","U58673",5.48979905679505
"U12754","U52261",5.53396688845354
"U12754","U44561",5.61996583581536
"U12754","U98548",5.69800475834166
"U12754","U64748",5.81077097631964
"U12754","U23620",5.93962935424009
"U12833","U46976",6.31896941922757
"U12833","U34632",7.05477643376564
"U12833","U36134",7.07156342414123
"U12833","U05906",7.11230953364718
"U12833","U01901",7.16949935322991
"U12833","U42807",7.30822689168404
"U12833","U36512",7.37137941988676
"U12833","U64938",7.4171874608778
"U12833","U87177",7.44877188684721
"U12833","U69072",7.46891489626767
"U12920","U42276",3.33393465528685
"U12920","U16083",4.25738896430795
"U12920","U90453",5.03506285682637
"U12920","U37262",5.04077154853389
"U12920","U61963",5.1840573800176
"U12920","U52546",5.20817134306531
"U12920","U27139",5.2139511584
"U12920","U52814",5.22431858962813
"U12920","U97650",5.26203743558079
"U12920","U54007",5.30767943821002
"U12949","U47851",2.98027268961992
"U12949","U51200",3.66954240701781
"U12949","U51667",4.1128438064791
"U12949","U90095",4.18607507121455
"U12949","U60843",4.21671447919309
"U12949","U95792",4.22941581792259
"U12949","U32901",4.38299561995288
"U12949","U11614",4.69300047861955
"U12949","U46071",4.72041244239933
"U12949","U08248",4.76211961879979
"U12951","U91937",4.642624886509
"U12951","U63454",4.86242437393846
"U12951","U64175",5.09100869540801
"U12951","U28405",5.12479929993222
"U12951","U61321",5.28828781010538
"U12951","U82499",5.33522336479925
"U12951","U98152",5.36655213532844
"U12951","U97695",5.60208962356453
"U12951","U81818",5.6325159659757
"U12951","U97101",5.63950428496654
"U13032","U10555",4.85483532609217
"U13032","U73212",5.35572590864102
"U13032","U52075",6.42358420963151
"U13032","U07648",6.53844492070078
"U13032","U10684",6.65193406172843
"U13032","U12413",6.70475719741673
"U13032","U04154",6.94124457299831
"U13032","U82499",6.96528291497128
"U13032","U47975",7.00371751274189
"U13032","U31619",7.10483615881341
"U13098","U85954",3.29011540812923
"U13098","U49529",3.58933895433621
"U13098","U94373",5.6022938146914
"U13098","U72309",6.59136233900314
"U13098","U51153",6.65765754686043
"U13098","U54764",6.67996787378216
"U13098","U54911",6.79509525121953
"U13098","U91476",6.87958493412853
"U13098","U32831",6.89254303993838
"U13098","U05734",6.91125662753145
"U13205","U44623",5.11284742438448
"U13205","U26254",5.48218722295325
"U13205","U45611",5.50981814039221
"U13205","U35724",5.90570050683613
"U13205","U21926",5.90571176595061
"U13205","U18267",6.02713205039816
"U13205","U52261",6.04457014103598
"U13205","U96198",6.12540535781052
"U13205","U90095",6.12578034976277
"U13205","U53419",6.15109071757902
"U13245","U28163",3.88357024870086
"U13245","U95344",5.14563135867965
"U13245","U42898",5.23980657738973
"U13245","U31313",5.46102596902391
"U13245","U61505",5.46826812710485
"U13245","U37388",5.5025079838237
"U13245","U34146",5.51385667361821
"U13245","U98318",5.75487522849598
"U13245","U31094",5.8286887480332
"U13245","U81168",5.90382678619084
"U13456","U16600",3.6304504957297
"U13456","U37297",3.98276614823148
"U13456","U78490",4.54110628806974
"U13456","U90977",4.55070265323458
"U13456","U80779",4.66257343642179
"U13456","U93148",4.74966684234792
"U13456","U26743",4.75458998726849
"U13456","U28174",4.76180678858489
"U13456","U16338",4.80000469819743
"U13456","U05340",4.87424403175744
"U13557","U16464",9.18817424395225
"U13557","U57641",9.82593329624089
"U13557","U37618",11.0085484918905
"U13557","U32349",11.3175369670001
"U13557","U92562",13.0671316779785
"U13557","U60057",13.2382209687683
"U13557","U12563",13.269831953958
"U13557","U42007",13.292965465105
"U13557","U62213",13.3291995590138
"U13557","U92975",13.4385843956525
"U13621","U29951",5.5397614634261
"U13621","U66218",5.86692282719023
"U13621","U23742",5.96695962021698
"U13621","U52075",6.20499473139535
"U13621","U56977",6.43902201492822
"U13621","U96568",6.50024318350661
"U13621","U13990",6.50226902835013
"U13621","U55724",6.60791911092177
"U13621","U49615",6.6116850249048
"U13621","U66005",6.65154710193463
"U13655","U27366",3.69385270082511
"U13655","U51153",3.97428176944048
"U13655","U69625",4.83582425571773
"U13655","U44561",5.32159180638037
"U13655","U58188",5.38956033361361
"U13655","U33954",5.45313016356399
"U13655","U68252",5.6977709997099
"U13655","U12376",5.75531485183225
"U13655","U93165",5.85180983912064
"U13655","U60098",5.85426727336512
"U13720","U76028",5.22950338842013
"U13720","U91254",5.77855806588747
"U13720","U40115",6.18598875974789
"U13720","U33691",6.29741162782182
"U13720","U87170",6.49558157120861
"U13720","U37826",6.53093943729141
"U13720","U07032",6.63546205577453
"U13720","U27349",6.67237741494037
"U13720","U20256",6.693943530969
"U13720","U10386",6.7349701738686
"U13761","U92100",3.8548504694984
"U13761","U68450",4.2651452985706
"U13761","U84465",4.36992144919754
"U13761","U92096",4.45622023863362
"U13761","U10995",4.53044320062133
"U13761","U83511",4.57581487216549
"U13761","U09727",4.73743897622662
"U13761","U62545",4.89083341200411
"U13761","U12553",4.95415208238454
"U13761","U99739",4.98051265415404
"U13771","U81217",5.50580751228979
"U13771","U31922",5.54069583698725
"U13771","U64356",5.6624453528944
"U13771","U11694",5.74288390107066
"U13771","U40159",5.74983204408822
"U13771","U86258",5.7657618049502
"U13771","U39446",5.91591823225721
"U13771","U28765",5.93296463621137
"U13771","U72156",5.97656398087658
"U13771","U37411",6.07684312133507
"U13952","U01092",5.44474334215129
"U13952","U47228",6.17351558968635
"U13952","U37037",6.18591389739599
"U13952","U19124",6.18885553130945
"U13952","U44713",6.25437744859627
"U13952","U82359",6.3958847887669
"U13952","U14062",6.48263341142613
"U13952","U42972",6.51782003156031
"U13952","U02749",6.53604582045789
"U13952","U67133",6.57789114225558
"U13956","U90977",4.32130669287071
"U13956","U97785",4.45518562462206
"U13956","U02669",4.47787302178512
"U13956","U21617",4.54320345685186
"U13956","U39739",4.5518288079164
"U13956","U78490",4.60962178376182
"U13956","U52802",4.6159960489354
"U13956","U31094",4.68104962114559
"U13956","U82536",4.75817143741562
"U13956","U80779",4.76742276389917
"U13990","U56977",3.98174484698601
"U13990","U03298",4.39312659235283
"U13990","U80470",4.89629957996311
"U13990","U55724",4.96164992446192
"U13990","U52075",5.00118652013198
"U13990","U91937",5.03273496431415
"U13990","U11269",5.05828250800251
"U13990","U50573",5.10915271168008
"U13990","U67183",5.11535257158932
"U13990","U62485",5.19172809074573
"U14006","U15435",3.50855076507947
"U14006","U57786",4.10458710257689
"U14006","U30170",4.53467364797215
"U14006","U53900",4.70628427570666
"U14006","U49226",4.89483612718601
"U14006","U01630",4.98658407969885
"U14006","U08248",5.31711571100985
"U14006","U31269",5.34756507674716
"U14006","U97801",5.36101369787616
"U14006","U99971",5.37100537599686
"U14045","U29000",3.79574704153188
"U14045","U96870",4.69955371571162
"U14045","U23418",4.71695815052839
"U14045","U01630",5.04544489849632
"U14045","U53900",5.21984383186632
"U14045","U12200",5.37303044108517
"U14045","U55161",5.5055293491405
"U14045","U77416",5.56859809427001
"U14045","U94460",5.70213781522577
"U14045","U52219",5.73419820135567
"U14062","U58673",4.44672830304548
"U14062","U09187",4.69357415471483
"U14062","U26878",4.88383248642736
"U14062","U88179",4.89978425922754
"U14062","U27258",4.90752845281518
"U14062","U52261",4.97796854902074
"U14062","U67133",5.01734631699496
"U14062","U02749",5.04727303094492
"U14062","U92125",5.19110335606516
"U14062","U53612",5.22393654124235
"U14074","U53775",4.39791737504547
"U14074","U59622",4.49694115210997
"U14074","U42671",4.69152606724672
"U14074","U92384",4.82736112872837
"U14074","U58708",5.43805598940707
"U14074","U04725",5.53059688786203
"U14074","U29197",5.5420893374548
"U14074","U41928",5.58996548121176
"U14074","U96099",5.6108070134335
"U14074","U33566",5.63839927887335
"U14261","U21465",6.17998993187732
"U14261","U42972",6.52425301720998
"U14261","U90309",7.20895864461041
"U14261","U32995",7.46382694399821
"U14261","U27515",7.58968646601455
"U14261","U78604",7.72526534009099
"U14261","U70185",7.74703436952236
"U14261","U21339",7.79704694490002
"U14261","U99739",7.82308555468029
"U14261","U49070",7.87866710595126
"U14327","U17156",5.19956270166897
"U14327","U89776",5.99476662736461
"U14327","U65316",6.1085278439016
"U14327","U17022",6.52087040049986
"U14327","U65044",6.62665996623602
"U14327","U86881",6.67256073945678
"U14327","U48502",6.77172443521487
"U14327","U78361",6.89398926122731
"U14327","U49529",6.93948068948752
"U14327","U05517",7.08074351525518
"U14482","U18398",4.85994035544436
"U14482","U12548",4.88583221841733
"U14482","U81960",5.13758760134576
"U14482","U81324",5.32488737590482
"U14482","U02961",5.52196893591039
"U14482","U05784",5.71980595909977
"U14482","U62360",5.77567681779155
"U14482","U55717",5.94976304468802
"U14482","U52461",5.96848385496465
"U14482","U37086",6.34990768222638
"U14615","U26864",3.82441509444612
"U14615","U81825",4.26248546955616
"U14615","U43314",5.0125208975606
"U14615","U69720",5.03840409861957
"U14615","U27349",5.08872793174618
"U14615","U37826",5.21206236756526
"U14615","U70212",5.28962994945423
"U14615","U05458",5.42967981113628
"U14615","U85067",5.49577005224843
"U14615","U20256",5.51070693178891
"U14646","U52297",3.04139612101268
"U14646","U05458",4.89250886534271
"U14646","U20256",4.97344445450457
"U14646","U43314",4.99739899383801
"U14646","U02671",5.1765051725403
"U14646","U91254",5.40493998118055
"U14646","U70212",5.45706929237389
"U14646","U89141",5.62178598005957
"U14646","U87170",5.67494303793213
"U14646","U09529",5.67980947089738
"U14694","U56575",4.05477761522787
"U14694","U31305",4.29548066588316
"U14694","U73227",4.40003666270833
"U14694","U87298",5.04380438275909
"U14694","U27128",5.07743978583524
"U14694","U27585",5.25962417678117
"U14694","U98004",5.30164066095118
"U14694","U53562",5.33172264895319
"U14694","U91930",5.43210781982317
"U14694","U80710",5.46744950999538
"U14816","U52694",4.00781354905281
"U14816","U84550",4.1649769168307
"U14816","U86169",4.49834609775863
"U14816","U09531",4.5295232385007
"U14816","U95574",4.60755805436229
"U14816","U67133",4.64961523103753
"U14816","U32901",4.6743129298536
"U14816","U19152",4.7586886530664
"U14816","U20165",4.83227275640381
"U14816","U77203",4.88405371188202
"U14878","U67183",4.21482309073474
"U14878","U28348",4.38434548627275
"U14878","U21757",4.55496326126387
"U14878","U85493",5.02448135981669
"U14878","U28237",5.12493195651112
"U14878","U46190",5.18973125679589
"U14878","U30913",5.43249249578823
"U14878","U94037",5.50021727253371
"U14878","U56729",5.53900094180085
"U14878","U79310",5.55414344167764
"U14922","U46454",6.73606654450407
"U14922","U24388",7.96812535643024
"U14922","U26996",8.0950168704658
"U14922","U09893",8.46513156547443
"U14922","U98167",8.46586501965384
"U14922","U48538",8.46914004975093
"U14922","U26997",8.47682293689448
"U14922","U37007",8.49574943754111
"U14922","U88254",8.50751299241045
"U14922","U55014",8.5101111902162
"U15138","U58973",2.95399652973668
"U15138","U48691",3.37227509808613
"U15138","U09738",3.67400338126104
"U15138","U36299",3.95090682525906
"U15138","U81398",3.99541264242097
"U15138","U88407",4.07871908354732
"U15138","U47184",4.21540484558173
"U15138","U06871",4.30431144686452
"U15138","U26939",4.35057544506266
"U15138","U46464",4.35220946495583
"U15164","U26844",4.492968847641
"U15164","U26743",4.89402668093167
"U15164","U05510",4.89771422283467
"U15164","U98116",4.98594699970531
"U15164","U80679",4.98626503538843
"U15164","U28174",5.02262479476296
"U15164","U85644",5.09517224196715
"U15164","U30123",5.16056134146563
"U15164","U95574",5.2707086962468
"U15164","U16983",5.36948525782207
"U15166","U18990",4.25904225356245
"U15166","U09727",4.2992336451378
"U15166","U84465",4.78373499581425
"U15166","U49929",4.85398287138841
"U15166","U68450",4.92894054179357
"U15166","U32995",5.35397929980382
"U15166","U20827",5.36130718690869
"U15166","U13761",5.38079250005948
"U15166","U25572",5.47672691487079
"U15166","U28266",5.50705219225307
"U15230","U57321",3.43478054899549
"U15230","U75375",4.12093536165549
"U15230","U44671",4.17289772091705
"U15230","U06871",4.2547218107894
"U15230","U20827",4.47621478571983
"U15230","U87221",4.48359402415448
"U15230","U80779",4.85513956633332
"U15230","U04862",4.86091242587676
"U15230","U23544",4.9512929903302
"U15230","U01367",4.9706100366012
"U15334","U73163",3.82765125758241
"U15334","U46293",4.22759742329388
"U15334","U02795",4.28900564178559
"U15334","U36584",4.50795545904432
"U15334","U60337",4.86286880569806
"U15334","U07169",5.02741438160521
"U15334","U40100",5.04414732865314
"U15334","U51492",5.17880194780778
"U15334","U46593",5.19632606839402
"U15334","U36795",5.26134128554174
"U15435","U14006",3.50855076507947
"U15435","U30170",4.53064275349718
"U15435","U49226",4.59522837008885
"U15435","U57786",4.63396053234068
"U15435","U83990",4.68749871927149
"U15435","U31269",4.9037828679226
"U15435","U49525",4.91599538536668
"U15435","U09187",5.13782683552919
"U15435","U73478",5.15545765318051
"U15435","U75449",5.21279589261949
"U15488","U55146",3.38058892090408
"U15488","U72156",4.93386961725742
"U15488","U06243",5.59259579244257
"U15488","U70886",6.10950733333619
"U15488","U10128",6.3039597160637
"U15488","U63129",6.36269624918914
"U15488","U28765",6.50015238061395
"U15488","U19169",6.56768777154977
"U15488","U54764",6.74621530863791
"U15488","U50277",6.93764512488155
"U15552","U79003",3.26214461447901
"U15552","U76419",3.84936271052383
"U15552","U44365",4.32706658437459
"U15552","U54948",4.37812826726573
"U15552","U22471",6.08416561104974
"U15552","U79433",6.41903779057441
"U15552","U65968",6.47388369689889
"U15552","U25240",7.37750373054132
"U15552","U78361",7.69873904439194
"U15552","U38216",7.86439529066763
"U15644","U46464",3.74297134493911
"U15644","U12553",3.75864285799603
"U15644","U23544",3.99125677621855
"U15644","U44671",3.99316885834263
"U15644","U09531",4.1084207815527
"U15644","U05510",4.12054033269051
"U15644","U98116",4.20344183268781
"U15644","U87998",4.26374466161346
"U15644","U95574",4.3875662453923
"U15644","U99739",4.41639976139619
"U15814","U36809",5.65733490481844
"U15814","U64165",5.73598787305781
"U15814","U33522",5.9103713243431
"U15814","U50767",5.96859591310888
"U15814","U32901",5.97447436751438
"U15814","U52261",6.12163613963301
"U15814","U62251",6.19939748122806
"U15814","U21248",6.26175896086547
"U15814","U92125",6.31383836771464
"U15814","U82404",6.50854529882966
"U16004","U30123",4.04033508421067
"U16004","U89554",4.92877209462416
"U16004","U16983",5.14876618706243
"U16004","U83524",5.23113251617351
"U16004","U20931",5.46394880327494
"U16004","U70739",5.56432045348947
"U16004","U23544",5.59270241380143
"U16004","U13761",5.64501633088838
"U16004","U28178",5.65402583521929
"U16004","U20827",5.67874831564167
"U16083","U42276",3.49023397090555
"U16083","U12920",4.25738896430795
"U16083","U42598",4.36147431440468
"U16083","U27139",4.38549435406437
"U16083","U51636",4.72651773731312
"U16083","U56341",4.74674705951925
"U16083","U71206",4.92064257687765
"U16083","U00254",5.05788451451995
"U16083","U36687",5.09932006404132
"U16083","U21222",5.16845217673395
"U16196","U73212",5.41012100909144
"U16196","U00760",5.68956959024945
"U16196","U90349",6.21618049333948
"U16196","U08235",6.45377723458166
"U16196","U27932",6.46009525928198
"U16196","U24883",6.47532548381336
"U16196","U50083",6.47548699134576
"U16196","U82499",6.49185323574874
"U16196","U86948",6.52061428865645
"U16196","U65095",6.53018880070171
"U16318","U81818",4.36117021590169
"U16318","U46695",4.48252903228052
"U16318","U88414",4.52519693565551
"U16318","U84263",4.66923477895017
"U16318","U36134",4.86089149379406
"U16318","U55369",4.88634026556009
"U16318","U12200",5.04581856941809
"U16318","U51200",5.14742948575746
"U16318","U64175",5.31521541687404
"U16318","U10834",5.33732063714187
"U16338","U23710",4.4497646341847
"U16338","U93148",4.51503316710139
"U16338","U90977",4.74115065500845
"U16338","U84529",4.74173582791637
"U16338","U44713",4.77752216702934
"U16338","U82536",4.79415174177419
"U16338","U13456",4.80000469819743
"U16338","U68552",4.83888133181233
"U16338","U02669",4.87264816445552
"U16338","U28174",4.99104059912715
"U16428","U78443",3.70214660590976
"U16428","U69393",3.91470956894531
"U16428","U79938",4.14724567655138
"U16428","U32831",4.64716818382933
"U16428","U35724",4.65050468816531
"U16428","U53900",4.7748327100955
"U16428","U21926",4.82627939381378
"U16428","U70230",4.92600702267802
"U16428","U42152",4.96241384808332
"U16428","U20349",4.96987404304907
"U16446","U58215",3.67045859323726
"U16446","U77200",3.75260700747284
"U16446","U70739",3.85468282469891
"U16446","U88743",3.85960754996266
"U16446","U83524",4.07097284729235
"U16446","U62545",4.15395622890548
"U16446","U32001",4.31070559495958
"U16446","U96099",4.48979296506241
"U16446","U48691",4.57065833712337
"U16446","U04862",4.65464429770695
"U16464","U13557",9.18817424395225
"U16464","U37618",12.6746489108787
"U16464","U57641",14.2540169656467
"U16464","U99194",15.1044061881695
"U16464","U45102",16.2814624373116
"U16464","U32349",16.333776186437
"U16464","U18460",16.9059064671862
"U16464","U92562",16.9109058787837
"U16464","U99463",17.2861638528394
"U16464","U60057",17.3222504470666
"U16538","U93843",4.19398799115283
"U16538","U87666",4.46678800878178
"U16538","U82095",4.93121943862792
"U16538","U84490",5.2471166618889
"U16538","U79397",5.43855853976956
"U16538","U76753",5.47919346641465
"U16538","U79938",5.55453010010051
"U16538","U09529",5.57137123517227
"U16538","U70230",5.72170253199367
"U16538","U99055",5.7577294823484
"U16600","U13456",3.6304504957297
"U16600","U37297",3.9103924439474
"U16600","U85644",4.75208193501085
"U16600","U92125",4.88603101296631
"U16600","U49785",4.97602890045438
"U16600","U66269",5.07505839332644
"U16600","U80679",5.17447838791014
"U16600","U47851",5.23304755702582
"U16600","U22020",5.23339192766886
"U16600","U18990",5.24204364652909
"U16737","U90977",5.20657906330205
"U16737","U78490",5.22024218775783
"U16737","U16338",5.23734963559806
"U16737","U13456",5.30059587666921
"U16737","U80779",5.52486589450521
"U16737","U82536",5.57499723770872
"U16737","U19923",5.74129326147201
"U16737","U34826",5.81819613222445
"U16737","U06871",5.84930106268505
"U16737","U93148",5.87422463235286
"U16816","U34235",6.86695802585749
"U16816","U17435",7.31112315120812
"U16816","U86948",7.37600621786943
"U16816","U85198",7.44800251655279
"U16816","U28378",7.49215283150258
"U16816","U31538",7.52240300124265
"U16816","U77416",7.58050017781149
"U16816","U78443",7.58804698994911
"U16816","U90656",7.59554113567718
"U16816","U22020",7.64167215525825
"U16878","U31228",5.99359089158683
"U16878","U92581",6.39119355591596
"U16878","U84543",8.03180880241865
"U16878","U65044",8.15709293071484
"U16878","U78361",8.66041872998687
"U16878","U82305",8.70809004948854
"U16878","U38216",8.78465071955825
"U16878","U65316",8.81885199508645
"U16878","U94664",9.00416984864112
"U16878","U98513",9.02050044859117
"U16983","U04079",3.90697150459303
"U16983","U12553",5.02022421075314
"U16983","U30123",5.09732141036682
"U16983","U75375",5.10284170455419
"U16983","U93148",5.11225845674938
"U16983","U48691",5.12283505209134
"U16983","U16004",5.14876618706243
"U16983","U32372",5.26092029068305
"U16983","U26743",5.29809282014686
"U16983","U15644",5.3577019815746
"U17012","U24883",5.90075695251546
"U17012","U71716",6.25939084255469
"U17012","U78694",6.30652985141022
"U17012","U89699",6.49181162383151
"U17012","U05340",6.58315705766585
"U17012","U21359",6.67538775711204
"U17012","U71550",6.76425629990164
"U17012","U10684",6.78672458781041
"U17012","U82499",6.80101173165592
"U17012","U25294",6.82978340527346
"U17022","U65044",4.00057139954854
"U17022","U66858",4.58156814379959
"U17022","U17156",5.02836739618952
"U17022","U98513",5.28825907716888
"U17022","U08086",5.78006432122899
"U17022","U69841",6.1028692770552
"U17022","U07003",6.1100169260413
"U17022","U05517",6.23490474140742
"U17022","U48502",6.28343709370822
"U17022","U14327",6.52087040049986
"U17081","U11181",3.91770528773212
"U17081","U96099",4.55490017915832
"U17081","U10995",4.68502743406754
"U17081","U04862",4.73773942122898
"U17081","U89554",4.74421564590618
"U17081","U26939",4.80604958158633
"U17081","U54760",4.83055566246086
"U17081","U32001",4.85883381224186
"U17081","U77584",4.90551774170246
"U17081","U39739",4.93196164094037
"U17084","U93045",2.80009072459509
"U17084","U47812",3.52508142253664
"U17084","U65471",3.52673279710041
"U17084","U92720",3.82216516898709
"U17084","U87776",4.2567790260765
"U17084","U92836",4.81791363196957
"U17084","U51636",5.24082453353747
"U17084","U00254",5.31663388800176
"U17084","U46593",5.34161982583105
"U17084","U30526",5.3834213614618
"U17153","U09275",4.20653095366889
"U17153","U78164",4.34369455925346
"U17153","U21951",4.4324795692984
"U17153","U64531",4.54785861816908
"U17153","U80502",4.55053584315138
"U17153","U10430",4.68131458519989
"U17153","U84198",4.69051777872006
"U17153","U28174",4.77560979485256
"U17153","U25572",4.78720936405756
"U17153","U50322",4.80105595551359
"U17156","U17022",5.02836739618952
"U17156","U05517",5.06867326201119
"U17156","U07003",5.13792405081718
"U17156","U14327",5.19956270166897
"U17156","U67660",5.20683826065373
"U17156","U65044",5.37106290467964
"U17156","U64487",5.5141662584964
"U17156","U69841",5.67811817131971
"U17156","U48502",5.74340242874659
"U17156","U38271",5.84676282794071
"U17168","U72812",5.08195060086163
"U17168","U05048",5.17343777222635
"U17168","U90349",5.3192457198075
"U17168","U62853",5.46035231444604
"U17168","U53963",5.46540344983003
"U17168","U32323",5.4959315046626
"U17168","U10439",5.53381896686756
"U17168","U53637",5.64201685087788
"U17168","U85198",5.8129444853532
"U17168","U43084",5.87895004874151
"U17435","U90656",4.37038345437194
"U17435","U12200",4.41203592004334
"U17435","U90349",4.71262067921369
"U17435","U90095",4.75507662987582
"U17435","U23418",4.85391244216109
"U17435","U58704",4.89934731988553
"U17435","U05906",5.02061374415828
"U17435","U53963",5.05732224934991
"U17435","U94460",5.11631096075141
"U17435","U46695",5.16625113270763
"U17794","U51839",4.59830031316361
"U17794","U12376",5.07179123369099
"U17794","U02453",5.31662493162325
"U17794","U91844",5.39993375707585
"U17794","U40593",5.5779439813599
"U17794","U11684",5.75689879405141
"U17794","U64748",5.98092673554612
"U17794","U13655",6.21074339267849
"U17794","U04545",6.27779126286623
"U17794","U44561",6.28391185761123
"U17834","U10200",5.57154581895334
"U17834","U90050",5.6672279504842
"U17834","U76908",5.91266268061955
"U17834","U04973",5.93700251930461
